ACTION: Player1 | {FV | dRot: 0, dMovX: 6, dMovY: 6, vX: 0, vY: 0, DP: 0, dDP: 0, distObst: 8, HP: 20, TC: 1, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.00022316, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.104413, HP: 20, TC: 279, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 1.19925E-09, DP: 0, dDP: 0, distObst: 0.395986, HP: 20, TC: 280, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.00022316, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.104636, HP: 20, TC: 280, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 1.07932E-09, DP: 0, dDP: 0, distObst: 0.394661, HP: 20, TC: 281, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000222206, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.104858, HP: 20, TC: 281, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 9.7139E-10, DP: 0, dDP: 0, distObst: 0.394802, HP: 20, TC: 282, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000222206, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.105081, HP: 20, TC: 282, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 8.74251E-10, DP: 0, dDP: 0, distObst: 0.396326, HP: 20, TC: 283, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000222206, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.105303, HP: 20, TC: 283, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 7.86826E-10, DP: 0, dDP: 0, distObst: 0.399168, HP: 20, TC: 284, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000222206, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.105525, HP: 20, TC: 284, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 7.08143E-10, DP: 0, dDP: 0, distObst: 0.403269, HP: 20, TC: 285, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000221252, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.105745, HP: 20, TC: 285, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 6.37329E-10, DP: 0, dDP: 0, distObst: 0.408582, HP: 20, TC: 286, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000221252, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.105968, HP: 20, TC: 286, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 5.73596E-10, DP: 0, dDP: 0, distObst: 0.415077, HP: 20, TC: 287, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000221252, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.106189, HP: 20, TC: 287, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 5.16236E-10, DP: 0, dDP: 0, distObst: 0.422725, HP: 20, TC: 288, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000221252, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.106409, HP: 20, TC: 288, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 4.64613E-10, DP: 0, dDP: 0, distObst: 0.415077, HP: 20, TC: 289, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000221252, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.10663, HP: 20, TC: 289, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 4.18151E-10, DP: 0, dDP: 0, distObst: 0.422725, HP: 20, TC: 290, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000220299, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.106851, HP: 20, TC: 290, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 3.76336E-10, DP: 0, dDP: 0, distObst: 0.431507, HP: 20, TC: 291, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000220299, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.107071, HP: 20, TC: 291, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 3.38703E-10, DP: 0, dDP: 0, distObst: 0.422725, HP: 20, TC: 292, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000220299, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.107291, HP: 20, TC: 292, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 3.04832E-10, DP: 0, dDP: 0, distObst: 0.415077, HP: 20, TC: 293, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000220299, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.107512, HP: 20, TC: 293, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 2.74349E-10, DP: 0, dDP: 0, distObst: 0.408582, HP: 20, TC: 294, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000219345, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.107732, HP: 20, TC: 294, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 2.46914E-10, DP: 0, dDP: 0, distObst: 0.403269, HP: 20, TC: 295, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000219345, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.107951, HP: 20, TC: 295, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 2.22223E-10, DP: 0, dDP: 0, distObst: 0.408582, HP: 20, TC: 296, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000219345, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.108171, HP: 20, TC: 296, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 2.00001E-10, DP: 0, dDP: 0, distObst: 0.415077, HP: 20, TC: 297, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000219345, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.108389, HP: 20, TC: 297, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 1.8E-10, DP: 0, dDP: 0, distObst: 0.408582, HP: 20, TC: 298, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000218391, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.108608, HP: 20, TC: 298, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 1.62E-10, DP: 0, dDP: 0, distObst: 0.403269, HP: 20, TC: 299, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000218391, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.108827, HP: 20, TC: 299, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 1.458E-10, DP: 0, dDP: 0, distObst: 0.399168, HP: 20, TC: 300, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000218391, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.109045, HP: 20, TC: 300, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 1.3122E-10, DP: 0, dDP: 0, distObst: 0.396326, HP: 20, TC: 301, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000218391, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.109263, HP: 20, TC: 301, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 1.18098E-10, DP: 0, dDP: 0, distObst: 0.394802, HP: 20, TC: 302, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000217438, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.109481, HP: 20, TC: 302, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 1.06288E-10, DP: 0, dDP: 0, distObst: 0.394661, HP: 20, TC: 303, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000217438, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.109698, HP: 20, TC: 303, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 9.56596E-11, DP: 0, dDP: 0, distObst: 0.395986, HP: 20, TC: 304, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000217438, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.109916, HP: 20, TC: 304, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 8.60937E-11, DP: 0, dDP: 0, distObst: 0.398877, HP: 20, TC: 305, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000217438, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.110133, HP: 20, TC: 305, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 7.74843E-11, DP: 0, dDP: 0, distObst: 0.40345, HP: 20, TC: 306, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: 0.00995159, vX: 0, vY: 0.311, DP: 0, dDP: 0, distObst: 0.100181, HP: 20, TC: 306, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 6.97359E-11, DP: 0, dDP: 0, distObst: 0.409845, HP: 20, TC: 307, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000271797, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.100453, HP: 20, TC: 307, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 6.27623E-11, DP: 0, dDP: 0, distObst: 0.41823, HP: 20, TC: 308, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000226974, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.10068, HP: 20, TC: 308, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 5.64861E-11, DP: 0, dDP: 0, distObst: 0.428801, HP: 20, TC: 309, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000226974, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.100907, HP: 20, TC: 309, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 5.08374E-11, DP: 0, dDP: 0, distObst: 0.441794, HP: 20, TC: 310, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000226021, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.101133, HP: 20, TC: 310, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 4.57537E-11, DP: 0, dDP: 0, distObst: 0.457492, HP: 20, TC: 311, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000226021, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.101359, HP: 20, TC: 311, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 4.11783E-11, DP: 0, dDP: 0, distObst: 0.476232, HP: 20, TC: 312, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000226021, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.101585, HP: 20, TC: 312, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 3.70605E-11, DP: 0, dDP: 0, distObst: 0.498428, HP: 20, TC: 313, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000226021, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.101811, HP: 20, TC: 313, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 3.33544E-11, DP: 0, dDP: 0, distObst: 0.524577, HP: 20, TC: 314, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000225067, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.102036, HP: 20, TC: 314, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 3.0019E-11, DP: 0, dDP: 0, distObst: 0.555301, HP: 20, TC: 315, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000225067, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.102261, HP: 20, TC: 315, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 2.70171E-11, DP: 0, dDP: 0, distObst: 0.591358, HP: 20, TC: 316, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000225067, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.102487, HP: 20, TC: 316, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 2.43154E-11, DP: 0, dDP: 0, distObst: 0.633711, HP: 20, TC: 317, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000225067, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.102712, HP: 20, TC: 317, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 2.18839E-11, DP: 0, dDP: 0, distObst: 0.683573, HP: 20, TC: 318, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000225067, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.102936, HP: 20, TC: 318, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 1.96955E-11, DP: 0, dDP: 0, distObst: 0.742515, HP: 20, TC: 319, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000224113, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.103161, HP: 20, TC: 319, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 1.77259E-11, DP: 0, dDP: 0, distObst: 0.812592, HP: 20, TC: 320, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000224113, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.103385, HP: 20, TC: 320, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 1.59533E-11, DP: 0, dDP: 0, distObst: 0.896547, HP: 20, TC: 321, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000224113, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.103608, HP: 20, TC: 321, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 1.4358E-11, DP: 0, dDP: 0, distObst: 0.998127, HP: 20, TC: 322, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.000224113, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.103833, HP: 20, TC: 322, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 1.29222E-11, DP: 0, dDP: 0, distObst: 1.12258, HP: 20, TC: 323, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.00022316, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.104055, HP: 20, TC: 323, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 1.163E-11, DP: 0, dDP: 0, distObst: 1.27748, HP: 20, TC: 324, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.00022316, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.10428, HP: 20, TC: 324, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 1.0467E-11, DP: 0, dDP: 0, distObst: 1.47422, HP: 20, TC: 325, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.00022316, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.104502, HP: 20, TC: 325, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: 0, vX: 0, vY: 9.42028E-12, DP: 0, dDP: 0, distObst: 1.73069, HP: 20, TC: 326, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0, dMovX: 0, dMovY: -0.00022316, vX: 0, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.104726, HP: 20, TC: 326, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0, dMovX: 0.00993586, dMovY: 0.00247765, vX: 0.310495, vY: 0.0774147, DP: 0, dDP: 0, distObst: 1.72045, HP: 20, TC: 327, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0.0349066, dMovX: 0, dMovY: -0.00028801, vX: 0, vY: -0.00899999, DP: 0, dDP: 0, distObst: 0.0879222, HP: 20, TC: 327, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: 0, dMovX: 0.018878, dMovY: 0.00470638, vX: 0.58994, vY: 0.147088, DP: 0, dDP: 0, distObst: 1.701, HP: 20, TC: 328, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: -0.000259399, vX: 0, vY: -0.00809999, DP: 0, dDP: 0, distObst: 0.105273, HP: 20, TC: 328, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: 0, dMovX: 0.026926, dMovY: 0.00671387, vX: 0.841441, vY: 0.209794, DP: 0, dDP: 0, distObst: 1.67324, HP: 20, TC: 329, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: -0.00023365, vX: 0, vY: -0.00728999, DP: 0, dDP: 0, distObst: 0.0884156, HP: 20, TC: 329, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: 0, dMovX: 0.0341692, dMovY: 0.00851917, vX: 1.06779, vY: 0.266229, DP: 0, dDP: 0, distObst: 1.63803, HP: 20, TC: 330, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: -0.000209808, vX: 0, vY: -0.00656099, DP: 0, dDP: 0, distObst: 0.0722318, HP: 20, TC: 330, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: 0, dMovX: 0.040688, dMovY: 0.0101442, vX: 1.27151, vY: 0.317021, DP: 0, dDP: 0, distObst: 1.5961, HP: 20, TC: 331, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: -0.000188828, vX: 0, vY: -0.00590489, DP: 0, dDP: 0, distObst: 0.0566908, HP: 20, TC: 331, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: 0, dMovX: 0.046555, dMovY: 0.0116072, vX: 1.45485, vY: 0.362733, DP: 0, dDP: 0, distObst: 1.54812, HP: 20, TC: 332, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: -0.000169754, vX: 0, vY: -0.0053144, DP: 0, dDP: 0, distObst: 0.0417606, HP: 20, TC: 332, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: 0, dMovX: 0.0518355, dMovY: 0.0129242, vX: 1.61986, vY: 0.403875, DP: 0, dDP: 0, distObst: 1.49469, HP: 20, TC: 333, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: -0.000152588, vX: 0, vY: -0.00478296, DP: 0, dDP: 0, distObst: 0.027415, HP: 20, TC: 333, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: 0, dMovX: 0.0565877, dMovY: 0.0141087, vX: 1.76837, vY: 0.440902, DP: 0, dDP: 0, distObst: 1.43638, HP: 20, TC: 334, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
