ACTION: Player1 | {FV | dRot: 0, dMovX: 6, dMovY: 6, vX: 0, vY: 0, DP: 0, dDP: 0, distObst: 8, HP: 20, TC: 1, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.00298405, dMovY: 0.00934982, vX: -0.0932515, vY: 0.292174, DP: 0, dDP: 0, distObst: 1.18069, HP: 20, TC: 242, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.00192118, dMovY: -8.58307E-06, vX: 0.0600321, vY: -0.000278128, DP: 0, dDP: 0, distObst: 0.17889, HP: 20, TC: 243, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.00268555, dMovY: 0.00841427, vX: -0.0839263, vY: 0.262957, DP: 0, dDP: 0, distObst: 1.26266, HP: 20, TC: 243, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.00172901, dMovY: -7.62939E-06, vX: 0.0540289, vY: -0.000250315, DP: 0, dDP: 0, distObst: 0.191703, HP: 20, TC: 244, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.00241661, dMovY: 0.00757313, vX: -0.0755337, vY: 0.236661, DP: 0, dDP: 0, distObst: 1.363, HP: 20, TC: 244, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.00155592, dMovY: -7.62939E-06, vX: 0.048626, vY: -0.000225284, DP: 0, dDP: 0, distObst: 0.205303, HP: 20, TC: 245, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.00217533, dMovY: 0.00681591, vX: -0.0679803, vY: 0.212995, DP: 0, dDP: 0, distObst: 1.48639, HP: 20, TC: 245, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.00140047, dMovY: -6.67572E-06, vX: 0.0437634, vY: -0.000202755, DP: 0, dDP: 0, distObst: 0.219711, HP: 20, TC: 246, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.00195789, dMovY: 0.00613403, vX: -0.0611823, vY: 0.191695, DP: 0, dDP: 0, distObst: 1.63943, HP: 20, TC: 246, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.00126028, dMovY: -5.72205E-06, vX: 0.0393871, vY: -0.00018248, DP: 0, dDP: 0, distObst: 0.23495, HP: 20, TC: 247, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.00176239, dMovY: 0.00552082, vX: -0.0550641, vY: 0.172526, DP: 0, dDP: 0, distObst: 1.83167, HP: 20, TC: 247, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.0011344, dMovY: -5.72205E-06, vX: 0.0354484, vY: -0.000164232, DP: 0, dDP: 0, distObst: 0.251051, HP: 20, TC: 248, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.00158596, dMovY: 0.00496864, vX: -0.0495577, vY: 0.155273, DP: 0, dDP: 0, distObst: 2.0775, HP: 20, TC: 248, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.00102091, dMovY: -4.76837E-06, vX: 0.0319035, vY: -0.000147809, DP: 0, dDP: 0, distObst: 0.268048, HP: 20, TC: 249, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.00142765, dMovY: 0.00447178, vX: -0.0446019, vY: 0.139746, DP: 0, dDP: 0, distObst: 2.39956, HP: 20, TC: 249, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.000918865, dMovY: -3.8147E-06, vX: 0.0287132, vY: -0.000133028, DP: 0, dDP: 0, distObst: 0.25106, HP: 20, TC: 250, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.0012846, dMovY: 0.00402451, vX: -0.0401417, vY: 0.125771, DP: 0, dDP: 0, distObst: 2.83563, HP: 20, TC: 250, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.000826836, dMovY: -3.8147E-06, vX: 0.0258419, vY: -0.000119725, DP: 0, dDP: 0, distObst: 0.234968, HP: 20, TC: 251, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.00115585, dMovY: 0.00362206, vX: -0.0361275, vY: 0.113194, DP: 0, dDP: 0, distObst: 3.45378, HP: 20, TC: 251, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.000744343, dMovY: -3.8147E-06, vX: 0.0232577, vY: -0.000107753, DP: 0, dDP: 0, distObst: 0.219739, HP: 20, TC: 252, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.00104046, dMovY: 0.00325966, vX: -0.0325148, vY: 0.101875, DP: 0, dDP: 0, distObst: 4.39015, HP: 20, TC: 252, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.000669956, dMovY: -2.86102E-06, vX: 0.0209319, vY: -9.69773E-05, DP: 0, dDP: 0, distObst: 0.205342, HP: 20, TC: 253, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.000936508, dMovY: 0.00293446, vX: -0.0292633, vY: 0.0916873, DP: 0, dDP: 0, distObst: 5.0372, HP: 20, TC: 253, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.000602722, dMovY: -2.86102E-06, vX: 0.0188387, vY: -8.72795E-05, DP: 0, dDP: 0, distObst: 0.191751, HP: 20, TC: 254, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.000843048, dMovY: 0.00264072, vX: -0.026337, vY: 0.0825185, DP: 0, dDP: 0, distObst: 5.03689, HP: 20, TC: 254, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.000542641, dMovY: -2.86102E-06, vX: 0.0169548, vY: -7.85516E-05, DP: 0, dDP: 0, distObst: 0.178949, HP: 20, TC: 255, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.000758171, dMovY: 0.00237656, vX: -0.0237033, vY: 0.0742667, DP: 0, dDP: 0, distObst: 5.04345, HP: 20, TC: 255, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.000488281, dMovY: -1.90735E-06, vX: 0.0152594, vY: -7.06964E-05, DP: 0, dDP: 0, distObst: 0.16692, HP: 20, TC: 256, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.000682831, dMovY: 0.00213909, vX: -0.021333, vY: 0.06684, DP: 0, dDP: 0, distObst: 5.05684, HP: 20, TC: 256, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.000439644, dMovY: -1.90735E-06, vX: 0.0137334, vY: -6.36268E-05, DP: 0, dDP: 0, distObst: 0.155652, HP: 20, TC: 257, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.000614166, dMovY: 0.00192547, vX: -0.0191997, vY: 0.060156, DP: 0, dDP: 0, distObst: 5.04215, HP: 20, TC: 257, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.000395298, dMovY: -1.90735E-06, vX: 0.0123601, vY: -5.72641E-05, DP: 0, dDP: 0, distObst: 0.145141, HP: 20, TC: 258, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.000553131, dMovY: 0.00173283, vX: -0.0172797, vY: 0.0541404, DP: 0, dDP: 0, distObst: 5.03428, HP: 20, TC: 258, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.000356197, dMovY: -1.90735E-06, vX: 0.0111241, vY: -5.15377E-05, DP: 0, dDP: 0, distObst: 0.135384, HP: 20, TC: 259, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.000497818, dMovY: 0.00155926, vX: -0.0155517, vY: 0.0487264, DP: 0, dDP: 0, distObst: 5.03322, HP: 20, TC: 259, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.000320435, dMovY: -1.90735E-06, vX: 0.0100117, vY: -4.63839E-05, DP: 0, dDP: 0, distObst: 0.126387, HP: 20, TC: 260, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.000448227, dMovY: 0.00140285, vX: -0.0139966, vY: 0.0438537, DP: 0, dDP: 0, distObst: 5.03905, HP: 20, TC: 260, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.000288486, dMovY: -9.53674E-07, vX: 0.0090105, vY: -4.17455E-05, DP: 0, dDP: 0, distObst: 0.118153, HP: 20, TC: 261, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.000403404, dMovY: 0.00126266, vX: -0.0125969, vY: 0.0394684, DP: 0, dDP: 0, distObst: 5.05185, HP: 20, TC: 261, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.000259399, dMovY: -9.53674E-07, vX: 0.00810945, vY: -3.7571E-05, DP: 0, dDP: 0, distObst: 0.110702, HP: 20, TC: 262, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.000362396, dMovY: 0.00113678, vX: -0.0113372, vY: 0.0355215, DP: 0, dDP: 0, distObst: 5.07177, HP: 20, TC: 262, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.00023365, dMovY: -9.53674E-07, vX: 0.0072985, vY: -3.38139E-05, DP: 0, dDP: 0, distObst: 0.104052, HP: 20, TC: 263, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.000326157, dMovY: 0.00102329, vX: -0.0102035, vY: 0.0319694, DP: 0, dDP: 0, distObst: 5.09899, HP: 20, TC: 263, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.000210285, dMovY: -9.53674E-07, vX: 0.00656865, vY: -3.04325E-05, DP: 0, dDP: 0, distObst: 0.0982298, HP: 20, TC: 264, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.000293732, dMovY: 0.000920296, vX: -0.00918314, vY: 0.0287724, DP: 0, dDP: 0, distObst: 5.13377, HP: 20, TC: 264, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.000189304, dMovY: -9.53674E-07, vX: 0.00591179, vY: -2.73892E-05, DP: 0, dDP: 0, distObst: 0.0932724, HP: 20, TC: 265, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.000264168, dMovY: 0.000828743, vX: -0.00826482, vY: 0.0258952, DP: 0, dDP: 0, distObst: 5.1764, HP: 20, TC: 265, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.000170231, dMovY: -9.53674E-07, vX: 0.00532061, vY: -2.46503E-05, DP: 0, dDP: 0, distObst: 0.0892225, HP: 20, TC: 266, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.000238419, dMovY: 0.000745773, vX: -0.00743834, vY: 0.0233057, DP: 0, dDP: 0, distObst: 5.22723, HP: 20, TC: 266, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.000153065, dMovY: -9.53674E-07, vX: 0.00478855, vY: -2.21853E-05, DP: 0, dDP: 0, distObst: 0.0861341, HP: 20, TC: 267, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.000214577, dMovY: 0.000671387, vX: -0.00669451, vY: 0.0209751, DP: 0, dDP: 0, distObst: 5.28669, HP: 20, TC: 267, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.000137806, dMovY: -9.53674E-07, vX: 0.00430969, vY: -1.99668E-05, DP: 0, dDP: 0, distObst: 0.0840724, HP: 20, TC: 268, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.000192642, dMovY: 0.000603676, vX: -0.00602506, vY: 0.0188776, DP: 0, dDP: 0, distObst: 5.35529, HP: 20, TC: 268, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.000123978, dMovY: -9.53674E-07, vX: 0.00387872, vY: -1.79701E-05, DP: 0, dDP: 0, distObst: 0.0831166, HP: 20, TC: 269, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.000173569, dMovY: 0.000543594, vX: -0.00542255, vY: 0.0169898, DP: 0, dDP: 0, distObst: 5.43359, HP: 20, TC: 269, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.00011158, dMovY: -9.53674E-07, vX: 0.00349085, vY: -1.61731E-05, DP: 0, dDP: 0, distObst: 0.083362, HP: 20, TC: 270, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: -0.0349066, dMovX: -0.000156403, dMovY: 0.000489235, vX: -0.0048803, vY: 0.0152909, DP: 0, dDP: 0, distObst: 5.5223, HP: 20, TC: 270, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0.000100613, dMovY: 0, vX: 0.00314177, vY: -1.45558E-05, DP: 0, dDP: 0, distObst: 0.0849226, HP: 20, TC: 271, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.00918198, dMovY: -0.00436687, vX: -0.286935, vY: -0.13647, DP: 0, dDP: 0, distObst: 5.5119, HP: 20, TC: 271, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 9.05991E-05, dMovY: 0, vX: 0.00282759, vY: -1.31002E-05, DP: 0, dDP: 0, distObst: 0.0879401, HP: 20, TC: 272, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0173054, dMovY: -0.00873756, vX: -0.540785, vY: -0.273054, DP: 0, dDP: 0, distObst: 5.4923, HP: 20, TC: 272, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 8.15392E-05, dMovY: 0, vX: 0.00254483, vY: -1.17902E-05, DP: 0, dDP: 0, distObst: 0.0925829, HP: 20, TC: 273, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0246162, dMovY: -0.0126715, vX: -0.769249, vY: -0.39598, DP: 0, dDP: 0, distObst: 5.46442, HP: 20, TC: 273, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 7.34329E-05, dMovY: 0, vX: 0.00229035, vY: -1.06112E-05, DP: 0, dDP: 0, distObst: 0.0990556, HP: 20, TC: 274, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0311956, dMovY: -0.0162115, vX: -0.974867, vY: -0.506614, DP: 0, dDP: 0, distObst: 5.42909, HP: 20, TC: 274, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 6.58035E-05, dMovY: 0, vX: 0.00206131, vY: -9.55004E-06, DP: 0, dDP: 0, distObst: 0.10761, HP: 20, TC: 275, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.037118, dMovY: -0.0193977, vX: -1.15992, vY: -0.606184, DP: 0, dDP: 0, distObst: 5.38705, HP: 20, TC: 275, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 5.91278E-05, dMovY: 0, vX: 0.00185518, vY: -8.59504E-06, DP: 0, dDP: 0, distObst: 0.118558, HP: 20, TC: 276, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0424471, dMovY: -0.0222654, vX: -1.32647, vY: -0.695797, DP: 0, dDP: 0, distObst: 5.33897, HP: 20, TC: 276, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 5.34058E-05, dMovY: 0, vX: 0.00166966, vY: -7.73553E-06, DP: 0, dDP: 0, distObst: 0.132284, HP: 20, TC: 277, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0472441, dMovY: -0.0248461, vX: -1.47637, vY: -0.776449, DP: 0, dDP: 0, distObst: 5.28547, HP: 20, TC: 277, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 4.81606E-05, dMovY: 0, vX: 0.0015027, vY: -6.96198E-06, DP: 0, dDP: 0, distObst: 0.149276, HP: 20, TC: 278, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0515604, dMovY: -0.0271692, vX: -1.61128, vY: -0.849035, DP: 0, dDP: 0, distObst: 5.22707, HP: 20, TC: 278, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 4.33922E-05, dMovY: 0, vX: 0.00135243, vY: -6.26578E-06, DP: 0, dDP: 0, distObst: 0.170151, HP: 20, TC: 279, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0554457, dMovY: -0.0292597, vX: -1.73269, vY: -0.914363, DP: 0, dDP: 0, distObst: 5.16427, HP: 20, TC: 279, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 3.91006E-05, dMovY: 0, vX: 0.00121718, vY: -5.6392E-06, DP: 0, dDP: 0, distObst: 0.195707, HP: 20, TC: 280, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0589428, dMovY: -0.0311413, vX: -1.84196, vY: -0.973158, DP: 0, dDP: 0, distObst: 5.09752, HP: 20, TC: 280, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 3.52859E-05, dMovY: 0, vX: 0.00109547, vY: -5.07528E-06, DP: 0, dDP: 0, distObst: 0.226988, HP: 20, TC: 281, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0620899, dMovY: -0.0328341, vX: -1.94031, vY: -1.02607, DP: 0, dDP: 0, distObst: 5.0272, HP: 20, TC: 281, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 3.14713E-05, dMovY: 0, vX: 0.000985919, vY: -4.56775E-06, DP: 0, dDP: 0, distObst: 0.265399, HP: 20, TC: 282, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0649223, dMovY: -0.034358, vX: -2.02882, vY: -1.0737, DP: 0, dDP: 0, distObst: 4.95367, HP: 20, TC: 282, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 2.86102E-05, dMovY: 0, vX: 0.000887327, vY: -4.11098E-06, DP: 0, dDP: 0, distObst: 0.312843, HP: 20, TC: 283, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0674715, dMovY: -0.0357304, vX: -2.10848, vY: -1.11656, DP: 0, dDP: 0, distObst: 4.87725, HP: 20, TC: 283, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 2.57492E-05, dMovY: 0, vX: 0.000798595, vY: -3.69988E-06, DP: 0, dDP: 0, distObst: 0.372, HP: 20, TC: 284, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.069766, dMovY: -0.0369644, vX: -2.18018, vY: -1.15514, DP: 0, dDP: 0, distObst: 4.79824, HP: 20, TC: 284, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 2.28882E-05, dMovY: 0, vX: 0.000718735, vY: -3.32989E-06, DP: 0, dDP: 0, distObst: 0.446746, HP: 20, TC: 285, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0718307, dMovY: -0.0380754, vX: -2.2447, vY: -1.18985, DP: 0, dDP: 0, distObst: 4.71688, HP: 20, TC: 285, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 2.0504E-05, dMovY: 0, vX: 0.000646862, vY: -2.9969E-06, DP: 0, dDP: 0, distObst: 0.542885, HP: 20, TC: 286, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0736885, dMovY: -0.0390749, vX: -2.30278, vY: -1.2211, DP: 0, dDP: 0, distObst: 4.63343, HP: 20, TC: 286, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 1.85966E-05, dMovY: 0, vX: 0.000582176, vY: -2.69721E-06, DP: 0, dDP: 0, distObst: 0.669555, HP: 20, TC: 287, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0753613, dMovY: -0.0399752, vX: -2.35504, vY: -1.24922, DP: 0, dDP: 0, distObst: 4.54807, HP: 20, TC: 287, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 1.66893E-05, dMovY: 0, vX: 0.000523958, vY: -2.42749E-06, DP: 0, dDP: 0, distObst: 0.841992, HP: 20, TC: 288, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0768661, dMovY: -0.0407848, vX: -2.40208, vY: -1.27453, DP: 0, dDP: 0, distObst: 4.46102, HP: 20, TC: 288, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 1.52588E-05, dMovY: 0, vX: 0.000471562, vY: -2.18474E-06, DP: 0, dDP: 0, distObst: 1.08761, HP: 20, TC: 289, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0782213, dMovY: -0.0415134, vX: -2.44442, vY: -1.29731, DP: 0, dDP: 0, distObst: 4.37243, HP: 20, TC: 289, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 1.33514E-05, dMovY: 0, vX: 0.000424406, vY: -1.96627E-06, DP: 0, dDP: 0, distObst: 1.46127, HP: 20, TC: 290, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0794401, dMovY: -0.0421696, vX: -2.48252, vY: -1.31781, DP: 0, dDP: 0, distObst: 4.28245, HP: 20, TC: 290, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 1.23978E-05, dMovY: 0, vX: 0.000381965, vY: -1.76964E-06, DP: 0, dDP: 0, distObst: 2.09096, HP: 20, TC: 291, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0805378, dMovY: -0.0427599, vX: -2.51681, vY: -1.33626, DP: 0, dDP: 0, distObst: 4.19124, HP: 20, TC: 291, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0, dMovX: -0.0101728, dMovY: 0.00107002, vX: -0.317903, vY: 0.0334471, DP: 0, dDP: 0, distObst: 2.08073, HP: 20, TC: 292, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0815258, dMovY: -0.043292, vX: -2.54767, vY: -1.35287, DP: 0, dDP: 0, distObst: 4.09891, HP: 20, TC: 292, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0, dMovX: -0.0193396, dMovY: 0.00203323, vX: -0.60436, vY: 0.0635512, DP: 0, dDP: 0, distObst: 2.06128, HP: 20, TC: 293, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
