ACTION: Player1 | {FV | dRot: 0, dMovX: 6, dMovY: 6, vX: 0, vY: 0, DP: 0, dDP: 0, distObst: 8, HP: 20, TC: 1, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.048913, vX: 0, vY: 1.52855, DP: 0, dDP: 0, distObst: 0.909941, HP: 20, TC: 71, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0798225, dMovY: 0.0623717, vX: -2.49446, vY: 1.94911, DP: 0, dDP: 0, distObst: 5.13546, HP: 20, TC: 71, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.0440226, vX: 0, vY: 1.37569, DP: 0, dDP: 0, distObst: 0.859858, HP: 20, TC: 72, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0799103, dMovY: 0.0624385, vX: -2.49718, vY: 1.95121, DP: 0, dDP: 0, distObst: 5.03405, HP: 20, TC: 72, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.0396194, vX: 0, vY: 1.23812, DP: 0, dDP: 0, distObst: 0.815243, HP: 20, TC: 73, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0799885, dMovY: 0.062499, vX: -2.49963, vY: 1.9531, DP: 0, dDP: 0, distObst: 4.93255, HP: 20, TC: 73, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.0356579, vX: 0, vY: 1.11431, DP: 0, dDP: 0, distObst: 0.775642, HP: 20, TC: 74, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0800581, dMovY: 0.0625539, vX: -2.50183, vY: 1.9548, DP: 0, dDP: 0, distObst: 4.83095, HP: 20, TC: 74, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.0320921, vX: 0, vY: 1.00288, DP: 0, dDP: 0, distObst: 0.740667, HP: 20, TC: 75, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.080122, dMovY: 0.0626025, vX: -2.50381, vY: 1.95633, DP: 0, dDP: 0, distObst: 4.72927, HP: 20, TC: 75, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.028883, vX: 0, vY: 0.902591, DP: 0, dDP: 0, distObst: 0.709987, HP: 20, TC: 76, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0801792, dMovY: 0.0626469, vX: -2.50559, vY: 1.95771, DP: 0, dDP: 0, distObst: 4.62753, HP: 20, TC: 76, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.0259943, vX: 0, vY: 0.812331, DP: 0, dDP: 0, distObst: 0.683325, HP: 20, TC: 77, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0802307, dMovY: 0.0626864, vX: -2.5072, vY: 1.95895, DP: 0, dDP: 0, distObst: 4.52571, HP: 20, TC: 77, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.0233955, vX: 0, vY: 0.731098, DP: 0, dDP: 0, distObst: 0.660455, HP: 20, TC: 78, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0802765, dMovY: 0.0627222, vX: -2.50864, vY: 1.96007, DP: 0, dDP: 0, distObst: 4.42384, HP: 20, TC: 78, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.0210552, vX: 0, vY: 0.657989, DP: 0, dDP: 0, distObst: 0.641191, HP: 20, TC: 79, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0803185, dMovY: 0.0627542, vX: -2.50994, vY: 1.96107, DP: 0, dDP: 0, distObst: 4.32191, HP: 20, TC: 79, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.0189505, vX: 0, vY: 0.59219, DP: 0, dDP: 0, distObst: 0.625397, HP: 20, TC: 80, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0803556, dMovY: 0.0627832, vX: -2.51111, vY: 1.96198, DP: 0, dDP: 0, distObst: 4.21994, HP: 20, TC: 80, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.0170555, vX: 0, vY: 0.532971, DP: 0, dDP: 0, distObst: 0.612975, HP: 20, TC: 81, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.080389, dMovY: 0.0628095, vX: -2.51216, vY: 1.96279, DP: 0, dDP: 0, distObst: 4.11793, HP: 20, TC: 81, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.0153494, vX: 0, vY: 0.479674, DP: 0, dDP: 0, distObst: 0.603874, HP: 20, TC: 82, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0804195, dMovY: 0.0628328, vX: -2.51311, vY: 1.96352, DP: 0, dDP: 0, distObst: 4.01587, HP: 20, TC: 82, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.0138149, vX: 0, vY: 0.431706, DP: 0, dDP: 0, distObst: 0.598081, HP: 20, TC: 83, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0804472, dMovY: 0.0628538, vX: -2.51396, vY: 1.96418, DP: 0, dDP: 0, distObst: 3.91378, HP: 20, TC: 83, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.0124331, vX: 0, vY: 0.388536, DP: 0, dDP: 0, distObst: 0.595633, HP: 20, TC: 84, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.080471, dMovY: 0.0628729, vX: -2.51473, vY: 1.96478, DP: 0, dDP: 0, distObst: 3.81166, HP: 20, TC: 84, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.0111895, vX: 0, vY: 0.349682, DP: 0, dDP: 0, distObst: 0.596614, HP: 20, TC: 85, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.080493, dMovY: 0.0628901, vX: -2.51542, vY: 1.96531, DP: 0, dDP: 0, distObst: 3.70952, HP: 20, TC: 85, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.0100708, vX: 0, vY: 0.314714, DP: 0, dDP: 0, distObst: 0.601159, HP: 20, TC: 86, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.080513, dMovY: 0.0629053, vX: -2.51604, vY: 1.96579, DP: 0, dDP: 0, distObst: 3.60734, HP: 20, TC: 86, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.00906372, vX: 0, vY: 0.283242, DP: 0, dDP: 0, distObst: 0.609471, HP: 20, TC: 87, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0805311, dMovY: 0.0629191, vX: -2.5166, vY: 1.96622, DP: 0, dDP: 0, distObst: 3.50515, HP: 20, TC: 87, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.00815773, vX: 0, vY: 0.254918, DP: 0, dDP: 0, distObst: 0.621819, HP: 20, TC: 88, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0805473, dMovY: 0.0629315, vX: -2.5171, vY: 1.96661, DP: 0, dDP: 0, distObst: 3.40293, HP: 20, TC: 88, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.00734138, vX: 0, vY: 0.229426, DP: 0, dDP: 0, distObst: 0.63856, HP: 20, TC: 89, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0805616, dMovY: 0.062943, vX: -2.51756, vY: 1.96696, DP: 0, dDP: 0, distObst: 3.3007, HP: 20, TC: 89, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.00660706, vX: 0, vY: 0.206484, DP: 0, dDP: 0, distObst: 0.660154, HP: 20, TC: 90, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.080575, dMovY: 0.062953, vX: -2.51797, vY: 1.96728, DP: 0, dDP: 0, distObst: 3.19845, HP: 20, TC: 90, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.00594711, vX: 0, vY: 0.185835, DP: 0, dDP: 0, distObst: 0.687189, HP: 20, TC: 91, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0805864, dMovY: 0.0629621, vX: -2.51833, vY: 1.96756, DP: 0, dDP: 0, distObst: 3.09618, HP: 20, TC: 91, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.00535202, vX: 0, vY: 0.167252, DP: 0, dDP: 0, distObst: 0.720419, HP: 20, TC: 92, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0805969, dMovY: 0.0629702, vX: -2.51866, vY: 1.96782, DP: 0, dDP: 0, distObst: 2.9939, HP: 20, TC: 92, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.00481701, vX: 0, vY: 0.150527, DP: 0, dDP: 0, distObst: 0.76081, HP: 20, TC: 93, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0806065, dMovY: 0.0629773, vX: -2.51896, vY: 1.96805, DP: 0, dDP: 0, distObst: 2.89161, HP: 20, TC: 93, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.0043354, vX: 0, vY: 0.135474, DP: 0, dDP: 0, distObst: 0.809607, HP: 20, TC: 94, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.080615, dMovY: 0.062984, vX: -2.51923, vY: 1.96825, DP: 0, dDP: 0, distObst: 2.78931, HP: 20, TC: 94, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.00390148, vX: 0, vY: 0.121927, DP: 0, dDP: 0, distObst: 0.868435, HP: 20, TC: 95, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0806227, dMovY: 0.0629902, vX: -2.51947, vY: 1.96844, DP: 0, dDP: 0, distObst: 2.687, HP: 20, TC: 95, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.00351143, vX: 0, vY: 0.109734, DP: 0, dDP: 0, distObst: 0.939434, HP: 20, TC: 96, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0806303, dMovY: 0.0629954, vX: -2.51968, vY: 1.96861, DP: 0, dDP: 0, distObst: 2.58468, HP: 20, TC: 96, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.00316048, vX: 0, vY: 0.0987606, DP: 0, dDP: 0, distObst: 1.02549, HP: 20, TC: 97, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.080636, dMovY: 0.0630002, vX: -2.51988, vY: 1.96876, DP: 0, dDP: 0, distObst: 2.48235, HP: 20, TC: 97, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.00284386, vX: 0, vY: 0.0888845, DP: 0, dDP: 0, distObst: 1.13053, HP: 20, TC: 98, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0806417, dMovY: 0.0630045, vX: -2.52006, vY: 1.96889, DP: 0, dDP: 0, distObst: 2.38001, HP: 20, TC: 98, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.00255966, vX: 0, vY: 0.0799961, DP: 0, dDP: 0, distObst: 1.26011, HP: 20, TC: 99, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0806465, dMovY: 0.0630085, vX: -2.52021, vY: 1.96902, DP: 0, dDP: 0, distObst: 2.27767, HP: 20, TC: 99, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.00230408, vX: 0, vY: 0.0719965, DP: 0, dDP: 0, distObst: 1.42225, HP: 20, TC: 100, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0806513, dMovY: 0.0630121, vX: -2.52036, vY: 1.96913, DP: 0, dDP: 0, distObst: 2.17532, HP: 20, TC: 100, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: 0, dMovY: 0.00207329, vX: 0, vY: 0.0647968, DP: 0, dDP: 0, distObst: 1.629, HP: 20, TC: 101, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0806551, dMovY: 0.0630152, vX: -2.52048, vY: 1.96922, DP: 0, dDP: 0, distObst: 2.07297, HP: 20, TC: 101, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0, dMovX: -0.00984335, dMovY: 0.00468826, vX: -0.307604, vY: 0.146521, DP: 0, dDP: 0, distObst: 1.61199, HP: 20, TC: 102, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0806589, dMovY: 0.0630181, vX: -2.5206, vY: 1.96931, DP: 0, dDP: 0, distObst: 1.97061, HP: 20, TC: 102, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0, dMovX: -0.0187025, dMovY: 0.00704193, vX: -0.584447, vY: 0.220072, DP: 0, dDP: 0, distObst: 1.58645, HP: 20, TC: 103, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0806627, dMovY: 0.0630207, vX: -2.5207, vY: 1.96939, DP: 0, dDP: 0, distObst: 1.86825, HP: 20, TC: 103, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0, dMovX: -0.0266752, dMovY: 0.009161, vX: -0.833606, vY: 0.286269, DP: 0, dDP: 0, distObst: 1.55321, HP: 20, TC: 104, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0806656, dMovY: 0.0630229, vX: -2.5208, vY: 1.96947, DP: 0, dDP: 0, distObst: 1.76588, HP: 20, TC: 104, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0, dMovX: -0.0338511, dMovY: 0.0110674, vX: -1.05785, vY: 0.345845, DP: 0, dDP: 0, distObst: 1.51306, HP: 20, TC: 105, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0806684, dMovY: 0.063025, vX: -2.52088, vY: 1.96953, DP: 0, dDP: 0, distObst: 1.66352, HP: 20, TC: 105, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: 0, dMovX: -0.0403094, dMovY: 0.0127831, vX: -1.25967, vY: 0.399465, DP: 0, dDP: 0, distObst: 1.46668, HP: 20, TC: 106, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0806704, dMovY: 0.0630269, vX: -2.52096, vY: 1.96959, DP: 0, dDP: 0, distObst: 1.56114, HP: 20, TC: 106, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -0.0362782, dMovY: 0.0115042, vX: -1.1337, vY: 0.359518, DP: 0, dDP: 0, distObst: 1.67454, HP: 20, TC: 107, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0, dMovX: -0.0806732, dMovY: 0.0630286, vX: -2.52102, vY: 1.96964, DP: 0, dDP: 0, distObst: 1.45877, HP: 20, TC: 107, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0, dMovX: -0.0425863, dMovY: 0.0128317, vX: -1.33083, vY: 0.400981, DP: 0, dDP: 0, distObst: 1.6215, HP: 20, TC: 108, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0.0349066, dMovX: -0.0726051, dMovY: 0.0567257, vX: -2.26892, vY: 1.77268, DP: 0, dDP: 0, distObst: 1.40245, HP: 20, TC: 108, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0, dMovX: -0.0482635, dMovY: 0.0140257, vX: -1.50824, vY: 0.438298, DP: 0, dDP: 0, distObst: 1.56353, HP: 20, TC: 109, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0.0349066, dMovX: -0.0653448, dMovY: 0.051053, vX: -2.04203, vY: 1.59541, DP: 0, dDP: 0, distObst: 1.35542, HP: 20, TC: 109, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0, dMovX: -0.0533729, dMovY: 0.0151005, vX: -1.66791, vY: 0.471882, DP: 0, dDP: 0, distObst: 1.50111, HP: 20, TC: 110, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0.0349066, dMovX: -0.0588102, dMovY: 0.0459478, vX: -1.83783, vY: 1.43587, DP: 0, dDP: 0, distObst: 1.31732, HP: 20, TC: 110, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0, dMovX: -0.0579715, dMovY: 0.0160675, vX: -1.81161, vY: 0.502109, DP: 0, dDP: 0, distObst: 1.43469, HP: 20, TC: 111, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0.0349066, dMovX: -0.0529289, dMovY: 0.041353, vX: -1.65404, vY: 1.29228, DP: 0, dDP: 0, distObst: 1.28793, HP: 20, TC: 111, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -0.0521746, dMovY: 0.0144606, vX: -1.63045, vY: 0.451898, DP: 0, dDP: 0, distObst: 1.66274, HP: 20, TC: 112, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0.0349066, dMovX: -0.047636, dMovY: 0.0372176, vX: -1.48864, vY: 1.16305, DP: 0, dDP: 0, distObst: 1.26716, HP: 20, TC: 112, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0, dMovX: -0.0569735, dMovY: 0.0151434, vX: -1.78041, vY: 0.47324, DP: 0, dDP: 0, distObst: 1.5899, HP: 20, TC: 113, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0.0349066, dMovX: -0.0428724, dMovY: 0.0334959, vX: -1.33978, vY: 1.04675, DP: 0, dDP: 0, distObst: 1.25508, HP: 20, TC: 113, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0, dMovX: -0.0612922, dMovY: 0.0157585, vX: -1.91538, vY: 0.492447, DP: 0, dDP: 0, distObst: 1.51411, HP: 20, TC: 114, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0.0349066, dMovX: -0.0385857, dMovY: 0.0301464, vX: -1.2058, vY: 0.942074, DP: 0, dDP: 0, distObst: 1.25189, HP: 20, TC: 114, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0, dMovX: -0.0651793, dMovY: 0.0163116, vX: -2.03685, vY: 0.509734, DP: 0, dDP: 0, distObst: 1.43565, HP: 20, TC: 115, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnLeft
ACTION: player0 | {FV | dRot: 0.0349066, dMovX: -0.0347271, dMovY: 0.0271318, vX: -1.08522, vY: 0.847866, DP: 0, dDP: 0, distObst: 1.25803, HP: 20, TC: 115, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: -0.0349066, dMovX: -0.0586615, dMovY: 0.0146799, vX: -1.83316, vY: 0.45876, DP: 0, dDP: 0, distObst: 1.71387, HP: 20, TC: 116, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0.0349066, dMovX: -0.0312538, dMovY: 0.0244186, vX: -0.976696, vY: 0.76308, DP: 0, dDP: 0, distObst: 1.27412, HP: 20, TC: 116, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0, dMovX: -0.0628796, dMovY: 0.0149908, vX: -1.96499, vY: 0.468451, DP: 0, dDP: 0, distObst: 1.62754, HP: 20, TC: 117, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0.0349066, dMovX: -0.0281286, dMovY: 0.0219767, vX: -0.879027, vY: 0.686772, DP: 0, dDP: 0, distObst: 1.30111, HP: 20, TC: 117, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0, dMovX: -0.0666761, dMovY: 0.0152693, vX: -2.08363, vY: 0.477173, DP: 0, dDP: 0, distObst: 1.53961, HP: 20, TC: 118, TE: 2147483647, TD: 2147483647, SD: 0} -> MoveForward
ACTION: player0 | {FV | dRot: 0.0349066, dMovX: -0.0253162, dMovY: 0.019779, vX: -0.791124, vY: 0.618095, DP: 0, dDP: 0, distObst: 1.34028, HP: 20, TC: 118, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0, dMovX: -0.0700927, dMovY: 0.015521, vX: -2.1904, vY: 0.485023, DP: 0, dDP: 0, distObst: 1.45023, HP: 20, TC: 119, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349066, dMovX: -0.0227842, dMovY: 0.017801, vX: -0.712011, vY: 0.556285, DP: 0, dDP: 0, distObst: 1.39339, HP: 20, TC: 119, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.0630836, dMovY: 0.0139685, vX: -1.97136, vY: 0.436521, DP: 0, dDP: 0, distObst: 1.07766, HP: 20, TC: 120, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349066, dMovX: -0.0205059, dMovY: 0.016021, vX: -0.64081, vY: 0.500657, DP: 0, dDP: 0, distObst: 1.46287, HP: 20, TC: 120, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.0567751, dMovY: 0.0125713, vX: -1.77423, vY: 0.392869, DP: 0, dDP: 0, distObst: 0.820131, HP: 20, TC: 121, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349066, dMovX: -0.0184555, dMovY: 0.0144188, vX: -0.576729, vY: 0.450591, DP: 0, dDP: 0, distObst: 1.55202, HP: 20, TC: 121, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.0413342, dMovY: 0.000664711, vX: -1.5968, vY: -0.00999999, DP: 0, dDP: 0, distObst: 0.672631, HP: 20, TC: 122, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349066, dMovX: -0.0166101, dMovY: 0.0129771, vX: -0.519056, vY: 0.405532, DP: 0, dDP: 0, distObst: 1.66548, HP: 20, TC: 122, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.0459881, dMovY: -0.00028801, vX: -1.43712, vY: -0.00899999, DP: 0, dDP: 0, distObst: 0.563409, HP: 20, TC: 123, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: player0 | {FV | dRot: 0.0349066, dMovX: -0.0149488, dMovY: 0.0116794, vX: -0.467151, vY: 0.364979, DP: 0, dDP: 0, distObst: 1.80981, HP: 20, TC: 123, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
ACTION: Player1 | {FV | dRot: 0.0349066, dMovX: -0.041389, dMovY: -0.000259399, vX: -1.29341, vY: -0.00809999, DP: 0, dDP: 0, distObst: 0.478165, HP: 20, TC: 124, TE: 2147483647, TD: 2147483647, SD: 0} -> TurnRight
